Kingdom Phylum Class Order Family Genus Species Kingdom.Confidence Phylum.Confidence Class.Confidence Order.Confidence Family.Confidence Genus.Confidence
9e83fb944be64bbfeecf990d28034cd0 Bacteria NA NA NA NA NA NA 0.98 0.37 0.29 0.29 0.29 0.29
4e267e5f7ca14d57db5e9c6bb629712a Bacteria NA NA NA NA NA NA 0.98 0.14 0.14 0.14 0.14 0.14
9b3835fe36fadde03658211a445bfa7d Bacteria NA NA NA NA NA NA 0.97 0.35 0.34 0.34 0.32 0.32
1199b84d8024612a07a8e25a82edd2ba Bacteria NA NA NA NA NA NA 0.98 0.11 0.11 0.11 0.11 0.11
2e6d761123a45ce091b3d64900cbb8c5 Bacteria NA NA NA NA NA NA 1.00 0.10 0.10 0.10 0.10 0.10
284cd13009ade4edb9ba33fc85bdc33f Bacteria NA NA NA NA NA NA 1.00 0.47 0.44 0.44 0.44 0.44
c2e0620fb242c10674321e2e0b69ff4b Bacteria NA NA NA NA NA NA 0.97 0.37 0.36 0.36 0.35 0.35
604cfba799c47e2e4eecd79a8ca70013 Bacteria NA NA NA NA NA NA 0.99 0.40 0.40 0.40 0.38 0.38
ad3debb3dec27c2c136870cdf346bbac Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.84 0.84 0.84 0.84 0.84
a24fb69a84ce73582d356107ac8d0501 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
8f2c6ca1d6d6554003ab4bbbe6d2263b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.98 0.73 0.72 0.72 0.67 0.67
1f2e69ccf6e0d0b54299b3310f7373f8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.98 0.98 0.98 0.98 0.98
f43b6af5c7aa0bcd89271a8a08bf549d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.86 0.85 0.85 0.71 0.71
c2fb801b527c6ef0ac2c553b86ac9d39 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.79 0.78 0.78 0.66 0.66
d2c8b456793d9250d890a045dda8b464 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales NA NA NA 1.00 0.65 0.64 0.64 0.40 0.40
95cf601c4b9c0605c2222bc90fe663c5 Bacteria NA NA NA NA NA NA 1.00 0.37 0.32 0.32 0.30 0.30
679948ed4e2d84df5de0e70a40343ea3 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.92 0.90 0.90 0.87 0.87
e36cd021cf2bda0721ee828698608ab9 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.90 0.89 0.89 0.87 0.87
c56bbfebf1845dc7aee7d4c68ebf12ba Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.97 0.95 0.95 0.87 0.87
84a393c7c2ec87f448c0612c301e283f Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.92 0.91 0.91 0.78 0.78
371d95757e3684ab4616398597f4fb70 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.93 0.92 0.92 0.83 0.83
756ca59cf32ccb1891b83fe2c1c5576f Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.83 0.80 0.80 0.77 0.77
596b661ee82ec09b3dd856932c15adb6 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.95 0.94 0.94 0.93 0.93
01ff83023ec2b118e3f581f204327b96 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.92 0.90 0.90 0.89 0.89
ebbcf2e90f24c9fee11daf13b8077ec1 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.89 0.87 0.87 0.85 0.85
84fd0696a3d823d41c31c9bc56c27692 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.90 0.90 0.90 0.90 0.90
5b6e48ddbddbc09a065ead8a3394d29b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.95 0.95 0.95 0.94 0.94
d3a5be6e5915e9a7d8c898a5e00e939e Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.90 0.90 0.90 0.88 0.88
a8edc3ed3be31c33f21e2bf69ac64ab5 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.98 0.90 0.90 0.90 0.88 0.88
6a82e47e760ddca73c0533837246e4d1 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.83 0.82 0.82 0.81 0.81
b5a4617f35a15dc9bce3bc8ae904f5be Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.98 0.98 0.98 0.96 0.96
0f4491d53a543d1629e55de9d28f3e82 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.98 0.98 0.98 0.92 0.92
0f92c8905fb82fa7842655655a2eb2f6 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.88 0.87 0.87 0.72 0.72
2ff96539f947487ec3d6f942b4a48c94 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.90 0.90 0.90 0.83 0.83
732411c9278f55b3e56945903fc6883f Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.97 0.97 0.97 0.90 0.90
99329a616ffe1e525d4c96f99178c04b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.95 0.95 0.95 0.84 0.84
8664ab40c6f3d6f5d123679b54386f29 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
3e382173838866ff7521bac0372318c9 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
ac0e3a8fa411c2535273e8769db9bd3d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5991129604cb55eaeffe3a8c10f5ddcf Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
3811559adaa8c6954cbbd6f0e803df08 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
0a6b08851c3ed086e85b7a1545660395 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
3c3727ca65dd41be10aa8a6a569c2233 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
16751edc7f69d13ae6bf33f83ac08e99 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
94a5a77d18faf8c5bddb11f38d743753 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
84bd412e04cd2a23c7156897754ec526 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
bcdecbadf0ac8244bd394488f1471752 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
7b4ba78425465eea150cfdb922157485 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
f62291494ed0403ff04ef7713467abc7 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
a07055d029e2bf6fd505fdda9a2a5249 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
8dc7d471f73395b199ea3efc1a93e476 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
62168a590e6f9a78669eb720834da070 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
42d680390899e911fbe1d2a92b2d95d1 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
33b428e1e4f9476d24ceec46b14f1ced Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
7666fcf0543c3e1dda44a49b9a739df3 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5d6372183b19a24ca48960acd519f42a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
51126ba0aeb545938f2c582f737e9d96 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
713fc1d1f037aa94a37fb0a10e2cc5a4 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.98 0.98 0.98 0.98 0.98
29b0e901cdba0582f6ff506c0989d340 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
4a7643b4b9c4d924016bae9e468d4459 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
82529ef865577f916bde5082859c61b6 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
17004cc116453bfcff92eb0d39490242 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
50448af3fe1349cf4498276b917ce286 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
affd01f61f3dd20b04966f2df23bf813 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
73dfe28e20f26448645b709136befbf8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
558248ad7c7273e58b24807f7e8cdc57 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
38c7d360a7d26af275dfe45e18821301 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
66d21b4ebc48e585c659307c4982fe0d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
22718d0bd1c87098b62c07518cf9df6d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
41796ca060af7291dd65909a7a2c21b1 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
8d5dcba64b89c801ef50daec60325c40 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
8ea3596bf4ee4d467b91f4766792afe4 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
e35ac904ccc205738830aaba3c0dfca3 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
e29f8b134912b774807fd21e51c63e1d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
c8ca35c65447d60e07854ff851a8a761 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
47aa5c5c682687c89eb343ab1dc1ccc9 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
932fc60882bdc4d353002172f3a9de94 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
0a985b77a5c81578b9ee9fbf32c28c1f Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
37ffa5f7790709e4fb48c508986cb0c5 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
855d45d7e6119809cabc95577ca2905c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
f3effa9af9fd88be8f665b19a427dc5c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
cb648a9c34562ecd710f3a20306b9451 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
f4bda1c51d066391c68d32529895705a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
d9dcdbd1f036dd1fdeebb863dd968ac5 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
b2e782e27f1568f6c8f8f16e65e9a92c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
709bbb02ac590eff18662fd7130560a7 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
9e01a7bd26356ca41bdcf3bfdc2897cf Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.98 0.98 0.98 0.98 0.98
d3dc27c731ad657cc4309cd2ddd94eda Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
a2aaf8e6925505e18e6e4ef32e73865a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
92f2815d193112b28845c1697caa833b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
afdc6bb8a8ff7bfe8bd19e8ebd153aa8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
8e7bcaada3e1a3acd35729a53b027481 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
6071c2981394affb81563ce6bf6a5a94 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
236f8c28f4e309900c512148d79654ed Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5994d8b69c5dfe6af1efbcee51a4c050 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
77b0b2d6421828b4cf73f07d76c8322a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
d24fadf05731a9799343eac87ba58b35 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
e9c87fd73fa1626374b0cd157bc81378 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5135eb2627ead035e99c7527b9bd2767 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
b6fe943b5c7828681826cff05037054e Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
6aa4bd51e2e85402b82326e98cded568 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
f8f2424e08bd1c79be26786ffc5a61e8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
880a4b6b29c449ab7be92676c3607b23 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5c9582cc99cf5b3c5f742bbd6b5adcf8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
c4a6986744c9cf7ea9eda7ea90556d34 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
d4686ca93c18dd4c8c5910468a4d9ab4 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
ec66caf1c6bb34fc1a2977a003719c05 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
66c06accc3bf91753ceffb66a5457f4b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
81541516a73d931761b9b43445a58b6c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
ae0b6a77f2feef52b87fb8fa463021e5 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
395420921cdc32a3dfee4763285e9700 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
5d5b990be4cf573612738b9815099937 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
9b7b6033185365ea3a8c44bc6826f2b8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
e4c5937be663b95e3f6a04f9e5101181 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
1044e8c71da074a34286a71668c2f658 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
6c102a095786ffd0eefd27451e083f00 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
3dba62dc26a83a718243139982c34919 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
173bfff4b3bdff99bec74e56cec3e594 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 0.99 0.99 0.99 0.99
dd030e014e53ea8b503bd8a73c2c57eb Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
c240b070aec4465d94f9c023160a8829 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
78a38967d4fa047cf4bfdab52cbbb8dc Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
d051b62d5830c6402dd4b5e74a6f2d35 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
a760fa223767304d37543f14fed34ede Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.97 0.97 0.97 0.97 0.97
70a61887b0bbb86107add0bc94e59eda Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.96 0.95 0.95 0.95 0.95
de339f95d0d231226ea0741a285c2678 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
ddb91caf9431cfa2e7f895ad6a07f25b Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.98 0.98 0.98 0.98 0.98
cfb7ccadc3dc5545181145a5729e1f8d Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
a3e9ac32ba98bd35ebd0be3078afac76 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
cd0a55285aa16da3550d65e9378ea41c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
ead374d5fab1a12937c6f90f3c204787 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
bcf515088070f42bb62c94f17459e338 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
c80ec760a1db627e87eabe5b9cf180b8 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.99 0.99 0.99 0.99 0.99
6bbab3ad02e1c341c2e28ffecb09491a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.96 0.96 0.96 0.96 0.96
7be50574f3ea3f55a2fcfac3cd7dcb96 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.83 0.83 0.83 0.81 0.81
542648c3cf632e53710b8feea9e53ad0 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.96 0.95 0.95 0.95 0.95
f9bda93269e7d7ed60d6bcd54a82710c Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 1.00 1.00 1.00 1.00 1.00
2892cca907c0d8a3ca20b083d5f44588 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.93 0.93 0.93 0.93 0.93
4187ba403a2546ffee59fb2d35c6dabc Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.93 0.93 0.93 0.93 0.93
4d52e71df874c694c4793bfe9356af9a Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 1.00 0.85 0.84 0.84 0.84 0.84
9988bdb0eca7829c27c18c358f857bea Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.86 0.86 0.86 0.86 0.86
6e47ea58627743abb001ef90cf1107a2 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.82 0.82 0.82 0.82 0.82
b2ed6e31bbae1408024f7dfa53f43da5 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.99 0.79 0.79 0.79 0.79 0.79
26e946b37b52bd80902e4a8f6fa96a21 Bacteria Verrucomicrobiota Omnitrophia Omnitrophales Omnitrophaceae Candidatus_Omnitrophus NA 0.97 0.83 0.81 0.81 0.66 0.66
